id,title,release_date,poster_path,overview,vote_average,original_title,original_language,backdrop_path,popularity,homepage,revenue,runtime,budget,youtube_key
25769,Carriers,2009-09-04,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,"A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",6.1,Carriers,en,/jA9j4afRdplDQpQG8paIodFq3t9.jpg,91.172,,5802422,84,0,IwH4bxNK8Os
316727,The Purge: Election Year,2016-06-29,/dx5pKJpGbJc9xrFQ8UR1XrrqmPj.jpg,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",6.4,The Purge: Election Year,en,/a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,99.163,http://www.purgeelectionyear.com,118587880,105,10000000,Twk6RYIOeH8
615,The Passion of the Christ,2004-02-25,/2C9vyK6leWDb2ds65R7uIwSmh8V.jpg,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,7.4,The Passion of the Christ,en,/4840rkbpsiuow5ew155oVKcqJwj.jpg,97.953,https://www.foxmovies.com/movies/the-passion-of-the-christ,611899420,127,30000000,4Aif1qEB_JU
637462,Fate/Grand Order: The Movie – Divine Realm of the Round Table: Camelot – Paladin; Agateram,2021-05-15,/80agkgUWhjMn72ixSkX8BgUbzdI.jpg,"Part two of Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram; an adaptation of the the Sixth Holy Grail War, The Sacred Round Table Realm Camelot Singularity of Fate/Grand Order.",6.4,Fate/Grand Order -神聖円卓領域キャメロット-後編 Paladin; Agateram,ja,/AomMVgCPljAKJ1ZogMnwWQZ7jXW.jpg,87.829,https://anime.fate-go.us/ep6-movie/,0,96,0,
373571,Godzilla: King of the Monsters,2019-05-29,/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",6.7,Godzilla: King of the Monsters,en,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,88.497,http://www.godzillamovie.com,386600138,132,170000000,8fWf6f2vT-Q
111,Scarface,1983-12-09,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",8.2,Scarface,en,/sctvs9cUwJD15qlTlrsh2BXsK75.jpg,86.704,,66023329,170,25000000,7pQQHnqBa2E
864116,A Day to Die,2022-03-04,/8Kce1utfytAG5m1PbtVoDzmDZJH.jpg,"A disgraced parole officer is indebted to a local gang leader and forced to pull off a series of dangerous drug heists within twelve hours in order to pay the $2 million dollars he owes, rescue his kidnapped pregnant wife, and settle a score with the city's corrupt police chief, who is working with the gang leader and double-crossed him years ago.",6.1,A Day to Die,en,/hcNM0HjfPonIzOVy6LVTDBXSfMq.jpg,89.218,,0,101,98616,kPSCoh_vJbM
951470,Silverton Siege,2022-04-27,/5HruMN0vvl84AqD7sCDXFNO4RhP.jpg,"After a failed sabotage mission, a trio of anti-apartheid freedom fighters ends up in a tense bank hostage situation. Based on a true story.",6.5,Silverton Siege,en,/mhEGheJmjMrebHm1UR1hdu8avTg.jpg,83.167,https://www.netflix.com/title/81176353,0,100,0,L23I_XopoA0
350,The Devil Wears Prada,2006-06-29,/8912AsVuS7Sj915apArUFbv6F9L.jpg,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",7.4,The Devil Wears Prada,en,/3tWw50B1xXlCnJ9A7NX4nNzZF4j.jpg,84.914,http://www.devilwearspradamovie.com/,326551094,109,35000000,6ZOZwUQKu3E
568160,Weathering with You,2019-06-19,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",8,天気の子,ja,/s26XlaaJ7fWWjsMweowgyvtN4cW.jpg,85.112,https://gkidstickets.com/us/weathering-with-you/,186965409,112,0,LrMVYx2RG6w
9836,Happy Feet,2006-11-16,/zP4CK9O70P8GDilfTkPm4lrmaks.jpg,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",6.1,Happy Feet,en,/9DUAR7p4SGqt2ISH2lmSzNx3uni.jpg,92.781,http://www.warnerbros.com/happy-feet,384335608,108,100000000,ThMZMdH3gVA
351819,Fifty Shades of Black,2016-01-28,/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,4.9,Fifty Shades of Black,en,/quxidIBA4BNKRbk03JBRzu586Ep.jpg,85.232,http://50shadesofblackmovie.com/,21164799,92,20000000,m5dM_MPytkU
1016446,The Perfumier,2022-09-21,/ieivbB7SDenOGfqae0vZdJQfJA.jpg,"To regain her sense of smell and get back her lover, a detective joins forces with a perfume maker who uses deadly methods to create the perfect scent.",4.4,Der Parfumeur,de,/eVN1DfpT3MbRUKlTe3N1AQ3ZEtH.jpg,80.846,,0,96,0,
854535,The Legacy of Chucky,2021-07-25,/xDUsJtuTuwmBeQPAiYqLD490sSF.jpg,"A celebration of the 30+ year legacy of the Child’s Play franchise and iconic character, Chucky, with never-before-seen interviews with franchise creator and actors.",6.5,The Legacy of Chucky,en,/iSzNj1WBYQ8RUBHJJL7AO9QwDnF.jpg,76.994,,0,10,0,
818502,Fenced In,2022-09-01,/nSMgZAwQK9c7iMl3ZkAbvQZInIC.jpg,"After a nervous breakdown, Walter trades the city for the countryside. But his hopes for a calm life are shattered once he meets his loud new neighbors.",5.9,Vizinhos,pt,/iDzduWwkTICb1lAQoLMWLrySUNs.jpg,77.75,https://www.netflix.com/title/81278397,0,110,0,
888195,Hot Seat,2022-07-01,/6zoA2yEfKs8hNFlk4AV28VpoT3I.jpg,"An ex-hacker is forced to break into high-level banking institutions, another man must try to penetrate the booby-trapped building to get the young man off the hot seat.",5.9,Hot Seat,en,/g3pG27i0v6eKWDKLf4GQsKZxmZX.jpg,78.817,,0,87,0,9Y59imeaYCo
13673,Christmas with the Kranks,2004-11-24,/q866vL3KhAjbkZH1enT7AoxmRHx.jpg,"When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair call son Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!",6.1,Christmas with the Kranks,en,/lcFar2tdF9Lir12R0K3Dvw6uABu.jpg,84.443,,0,99,60000000,nHC6hmTvsLo
522938,Rambo: Last Blood,2019-09-19,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",6.5,Rambo: Last Blood,en,/spYx9XQFODuqEVoPpvaJI1ksAVt.jpg,89.999,https://rambo.movie,91490353,89,50000000,CLURk6B8isY
950,Ice Age: The Meltdown,2006-03-29,/vdluBXie4qDvh0dFX2Fpq8v16it.jpg,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",6.7,Ice Age: The Meltdown,en,/wRTZaxAiDP0ZEeQsO0HiiSqYCSp.jpg,88.932,http://www.iceagemovies.com/films/ice-age-the-meltdown,660998756,91,80000000,SNMXO74bw9M
527435,The Christmas Chronicles,2018-11-22,/5Il2EMSF2KecrUKZPuen6BZmaCP.jpg,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",7.1,The Christmas Chronicles,en,/brENMyyhk13WLzKHBK20rBKx0u7.jpg,81.088,https://www.netflix.com/title/80199682,0,104,0,v1n0nJrycyw
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,/rlQJnQfPgaSGQtyMw35VOIqoIsj.jpg,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",8,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,/26LIw3oKGPUEGUpb8AXZ64dZZt8.jpg,79.964,https://www.warnerbros.com/movies/straight-out-nowhere-scooby-doo-meets-courage-cowardly-dog,0,72,0,2vnTvMK3vVc
833593,2037,2022-06-08,/mahoRwcpJRx8TAuE6lKrYqCv8io.jpg,"19-year-old Yoon Young lives alone with her mother and prepares for the civil service exam while working part-time. Regardless of good heart and sincere will, unexpected incidents turn Yoon Young from a victim to the killer, driving her to prison and being called inmate ""2037"" instead of ""Yoon Young."" In a hopeless situation her co-inmates in Cell No. 12 with their own stories offer a hand of hope to protect Yoon Young...",7.4,이공삼칠,ko,/jgSrXBqLTqCoW2NX0mtAZggiqkY.jpg,79.892,,0,126,0,Re-xbrnoLRY
2454,The Chronicles of Narnia: Prince Caspian,2008-05-15,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",6.6,The Chronicles of Narnia: Prince Caspian,en,/9pBv1BOSloAUgAkF0meJWdnbV4Q.jpg,83.844,,419665568,150,225000000,bgK53cIYlZs
404368,Ralph Breaks the Internet,2018-11-20,/44cb3fCGKUaSxxIjI2ejrgeYfye.jpg,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",7.2,Ralph Breaks the Internet,en,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,91.099,https://movies.disney.com/ralph-breaks-the-internet-wreck-it-ralph-2,529221154,112,175000000,rttxBrHeU2g
615677,We Can Be Heroes,2020-12-25,/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",6.2,We Can Be Heroes,en,/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg,81.405,https://www.netflix.com/title/80994666,0,97,0,omn2PJEuOTw
127585,X-Men: Days of Future Past,2014-05-15,/9aq2sHfkkAFwH0wi4bZasXA8NbS.jpg,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,7.5,X-Men: Days of Future Past,en,/hUPgIibqZlwbhs4N08cPzzc4f5K.jpg,81.334,https://www.20thcenturystudios.com/movies/x-men-days-of-future-past,747862775,132,250000000,7tByfJVtcDg
793937,The School of the Magical Animals,2021-10-14,/puAQv2Vo5MQJYLCdJh5cfdwA8Vc.jpg,"Ida has a hard time making friends. One day, her weird class teacher announces that everyone in the class will have a magical animal with them. Ida is put to the side of the fox Rabbat. Benni, just like Ida also an outsider, has the turtle Henrietta as a new companion. Together they have amazing adventures ahead of them, but will they be able to fulfill the main requirement of the ""Magic Pet Shop"": to keep their new friends a secret from adults?",6,Die Schule der magischen Tiere,de,/1100JRh1VbDkGiKBciy3lSuLxX7.jpg,97.371,,13128530,93,11700000,H5DQw2FcEFo
762433,Zeros and Ones,2021-11-18,/a6balsDWCFMHPaPT6rFoBpNjR6z.jpg,"Called to Rome to stop an imminent terrorist bombing, a soldier desperately seeks news of his imprisoned brother — a rebel with knowledge that could thwart the attack. Navigating the capital's darkened streets, he races to a series of ominous encounters to keep the Vatican from being blown to bits.",5,Zeros and Ones,en,/wnn2Zf1ZuCgcCVaoNdp20OI2uTs.jpg,77.656,,0,85,0,RHje2IaqZGg
335988,Transformers: The Last Knight,2017-06-16,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",6.1,Transformers: The Last Knight,en,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,87.446,http://www.transformersmovie.com/,605425157,154,217000000,e_uBTsgRJlk
9880,The Princess Diaries,2001-08-03,/wA4lgl8gmoICSShviCkEB61nIBB.jpg,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",6.9,The Princess Diaries,en,/gHtCBCQrzT6MvCylcvgFWPMZ1E2.jpg,79.831,,165335153,115,37000000,2CkcwPi20ms
14574,The Boy in the Striped Pyjamas,2008-05-07,/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",7.9,The Boy in the Striped Pyjamas,en,/fcDdXbrg2N4j9t9DOptpxcWuIXL.jpg,79.529,,20416563,94,12500000,uwysOfnX2Qg
321612,Beauty and the Beast,2017-03-16,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,7,Beauty and the Beast,en,/phhbtV5BEdn4TYLTMKFwYz2VSNl.jpg,89.078,http://movies.disney.com/beauty-and-the-beast-2017,1263521126,129,160000000,MKyp9Tx-NPY
105864,The Good Dinosaur,2015-11-14,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,6.7,The Good Dinosaur,en,/cF3H9pyUF6dsvqlYUcH0TyBAMTG.jpg,93.621,http://movies.disney.com/the-good-dinosaur,332207671,93,175000000,daFnEiLEx70
795514,The Fallout,2021-03-17,/4ByHl9XRKR2iXbvF0ZilMRD1RcL.jpg,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",7.4,The Fallout,en,/7ysBoVZhLPipvyZ8gyS9qvnPjUc.jpg,85.322,https://www.hbomax.com/the-fallout,0,96,0,ftE0YGaX1EU
424139,Halloween,2018-10-18,/wgmniaoxuRfA7waV4wpC7zLPEgX.jpg,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",6.6,Halloween,en,/czRXzKy5YcvoVhRUb8RQsFHUDi1.jpg,69.786,https://www.halloweenmovie.com,255614941,106,10000000,eE5VJVObn20
949423,Pearl,2022-09-16,/ulBLIBqvdnf4H6JBt0OpMCU1ECn.jpg,"In 1918, 61 years before the events of X, Pearl, trapped on her family’s isolated Texas homestead, must tend to her infirmed father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations and repressions collide.",7.2,Pearl,en,/7UQVtlZl7Hh6Zae8r0RopHQ8y2y.jpg,74.796,https://a24films.com/films/pearl,9423445,102,1000000,XhT1bw0Ngxs
818750,The In Between,2022-02-11,/7RcyjraM1cB1Uxy2W9ZWrab4KCw.jpg,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",7.4,The In Between,en,/334KZ2yt18AjPN9VmJw68sEkc7U.jpg,87.25,https://www.netflix.com/title/81447264,0,116,0,XpRmKWeLpjc
557635,After Porn Ends 3,2018-10-30,/9goN8D3NkigiUfNtyW2rh1uordZ.jpg,After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,5.4,After Porn Ends 3,en,/55Anuv1GtRUr8LZS0lkxtKMtl3W.jpg,84.133,,0,86,500000,Oy5gCjfdSQs
631132,Goblin Slayer: Goblin's Crown,2020-02-01,/oyDaF4za9C9GxfYSyZUmj2aZGJT.jpg,"Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!",7.6,ゴブリンスレイヤー -GOBLIN'S CROWN-,ja,/ySHlkHDbXztjdjRJ0pZN7FXRnaW.jpg,89.946,http://goblinslayer.jp/movie/,0,85,0,Jla7V5uEuF8
366170,Yu-Gi-Oh!: The Dark Side of Dimensions,2016-04-23,/nFQkn1KE0Is3FUW0yPPgdVvCnlo.jpg,Yugi and Kaiba have a special duel that transcends dimensions.,7.7,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,ja,/4anfueQJG7PzfVain87idtuK3hl.jpg,78.925,http://www.yugioh20th.com/,1015339,130,0,PG3sUoY61es
533514,Violet Evergarden: The Movie,2020-09-18,/keDKycCcn3VgYvZhLnGiyYYtb2H.jpg,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",8.3,劇場版 ヴァイオレット・エヴァーガーデン,ja,/aLqtWLA6NQHBwQHvHDq5z4EKUm0.jpg,78.392,https://www.netflix.com/title/81193214,20339624,140,0,BUfSen2rYQs
672582,The Deep House,2021-06-30,/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",6.2,The Deep House,en,/yL9RRZbDVbptqLwiZcK304ck4PL.jpg,80.843,,1900000,85,0,wYh-iMHgcNA
9453,Caligula,1979-08-14,/4N4l873TVreuaR4FVpvaL2gfQ0N.jpg,"The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.",5.9,Caligola,en,/5DvuWbW3EvFqDFsyxkn8kSPy3L4.jpg,77.851,,23438120,156,17500000,eKsuOWcT12c
652837,"Josee, the Tiger and the Fish",2020-12-25,/z1D8xi9x4uEhyFruo7uEHXUMD4K.jpg,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",8.4,ジョゼと虎と魚たち,ja,/i1GT0e6Crg6UezT3ibXnMS3pBAd.jpg,76.369,https://joseetora.jp/,0,98,0,hLEjE77PbcA
39100,Dragon Ball Z: The World's Strongest,1990-03-10,/5elbm3iLgGQ6nA5vqUmi9vIojbF.jpg,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",6.4,ドラゴンボールZ この世で一番強いヤツ,ja,/xVHgLL32VHlPMl1syvVMuZFSVLM.jpg,83.841,,18000000,60,0,RuViG2-w_To
524047,Greenland,2020-07-29,/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",7.1,Greenland,en,/2Fk3AB8E9dYIBc2ywJkxk8BTyhc.jpg,94.311,http://www.stxfilms.com/greenland/,52300000,120,34000000,d4s9XNChIRk
783556,Men on the Verge of a Nervous Breakdown,2022-03-16,/9IiTNWohanK62otUDGoCvgx2mI7.jpg,"Seven men, all city-dwellers aged between 17 and 70, with nothing in common apart from the fact that they are all on the verge of a nervous breakdown, meet up at a lonely sta- tion for an unusual course in the wild that is supposed to get them back on their feet. Each step in this boot camp, designed by an eccentric and feisty female coach, aims to reveal them to themselves. The task seems to be a tough one, especially as nothing goes as planned between these men.",5.6,Hommes au bord de la crise de nerfs,fr,/b6FPcYuYNwK63b0i2NhTZN5Iimi.jpg,79.61,,0,97,0,hlcjgrR8Hgo
297761,Suicide Squad,2016-08-03,/xFw9RXKZDvevAGocgBK0zteto4U.jpg,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",5.9,Suicide Squad,en,/1Nn2aBWB1x91GmvFm9F5SM2nQl3.jpg,83.771,http://www.suicidesquad.com/,746846894,123,175000000,m0Xb9BhfVjY
9358,Final Destination 2,2003-01-31,/sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",6.2,Final Destination 2,en,/kDejRs8aKRBr1mARSmDNNZqMW3D.jpg,77.02,,90941129,90,26000000,N4wNv1zuYDc
1771,Captain America: The First Avenger,2011-07-22,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",7,Captain America: The First Avenger,en,/yFuKvT4Vm3sKHdFY4eG6I4ldAnn.jpg,85.906,https://www.marvel.com/movies/captain-america-the-first-avenger,370569774,124,140000000,W4DlMggBPvc
28005,Kama Sutra: A Tale of Love,1996-09-11,/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",5.7,Kama Sutra: A Tale of Love,en,/gftDU03xnFig2yrNYrNFPCBMQZC.jpg,75.713,,4109095,117,3000000,-2yUd_LqtG8
12092,Alice in Wonderland,1951-07-28,/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",7.2,Alice in Wonderland,en,/b4yiLlIFuiULuuLTxT0Pt1QyT6J.jpg,81.085,https://movies.disney.com/alice-in-wonderland-1951,572000000,75,3000000,JY2rHymtNvc
800937,Senior Year,2022-05-11,/6UqbcDQhCYpxboK58Z0eVfdeHcT.jpg,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen. The main plot is the empowerment of LGBTQ rights and progress through the years.,5.9,Senior Year,en,/3FJ53wbpjSAGY98KYiHJ4DQccDr.jpg,79.531,https://www.netflix.com/title/80217525,0,112,0,-oF5INRPRgY
297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,/3S0mmmpYStB3GqodRghcfOt81wQ.jpg,"An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.",7.2,Tinker Bell and the Legend of the NeverBeast,en,/ub3BAIzgGnkHqUBtUAf3hpG9xMF.jpg,71.876,http://fairies.disney.com/tinker-bell-and-the-legend-of-the-neverbeast,0,77,0,fPPLWNNSVDs
22881,The Blind Side,2009-11-20,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",7.7,The Blind Side,en,/5P6hWD4zxAMntRuRnB4MmPLijNw.jpg,93.853,http://www.theblindsidemovie.com/,309208309,129,29000000,KA56LqFszYI
851303,Waiting for Bojangles,2022-01-05,/x7pOnu6IfkTFkkOguXPKK81ME4g.jpg,"In front of their little boy, Camille and Georges dance on their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy. The one who shows the way is the mother, an unpredictable wisp. She leads them into a whirlwind of poetry so that the party continues again and again, no matter what happens. Mad love has never lived up to its name so well.",7.6,En attendant Bojangles,fr,/jD3et0aL3yDDZZ6R9I4DzyjyofW.jpg,69.689,,0,124,0,VS-4EJnjkkI
591273,Fear Street: 1994,2021-06-28,/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",6.7,Fear Street: 1994,en,/5C8bfwglg91uZhc2fbfpSjNGamV.jpg,83.781,https://www.netflix.com/title/81325689,0,107,0,9YZWd4S7fjI
14405,Beverly Hills Chihuahua,2008-10-03,/2aRvqtLoE06hTjG93lASvO7r1as.jpg,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",5.3,Beverly Hills Chihuahua,en,/vKCiYKgTYVlsDaecEKFOYG7ZM15.jpg,76.341,,149281606,91,20000000,sXvSEVO1Heo
